model_name,phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_precision,val_weighted_recall,val_weighted_f1,elapsed_sec
single_convnext_tiny,P2-top3,10,0.8646017070267188,0.9919607615509636,1.094052390113814,0.9196803467425166,0.9250353638984755,0.9088274903768564,0.9152071576169466,0.9211103929006162,0.9196803467425166,0.9193181516345057,471.3393142223358
single_convnext_tiny,P3-full,1,0.8896395977865883,0.9850824239609938,1.1133683419931586,0.9122308004876066,0.9166256155298544,0.8986924205297606,0.9049701579125475,0.9137829290512474,0.9122308004876066,0.9115454805424119,452.7400724887848
single_convnext_tiny,P3-full,2,0.8832497873105886,0.985401671697237,1.1076745066106053,0.9154815115806583,0.9165869469830835,0.9021321868016586,0.9073746737099697,0.9174057843578458,0.9154815115806583,0.9153136395468551,429.38681530952454
single_convnext_tiny,P3-full,3,0.8728095276023053,0.9876073833294636,1.1031205273410838,0.9137207097385887,0.9202085109673924,0.901017645784865,0.9083961546826946,0.9163795776451472,0.9137207097385887,0.9138328006881163,429.27236127853394
simple_cnn,scratch,1,3.9995895689204146,0.11278151845832365,3.669108228503923,0.18366517675741567,0.1242608445244211,0.10134284273546793,0.07681845866307348,0.1842351314422705,0.18366517675741567,0.13315673550252433,426.5458564758301
simple_cnn,scratch,2,3.553387937175998,0.20605990248432784,3.3453266475963734,0.2416361912501693,0.2785369547805708,0.17142289419037712,0.16186193358748735,0.30563344583159807,0.2416361912501693,0.21302532788782033,403.0982446670532
simple_cnn,scratch,3,3.2054079559858475,0.2916763408404922,3.121290150348142,0.3052959501557632,0.412662015226801,0.23034856726937813,0.22661665990806787,0.41104826461306454,0.3052959501557632,0.2751050078444948,403.31230330467224
simple_cnn,scratch,4,2.994650704306573,0.348589505456234,3.0859116540761815,0.338751185155086,0.4006319655440061,0.22803779731601626,0.24019599774252742,0.4030747439710094,0.338751185155086,0.3162484976272408,401.9559028148651
simple_cnn,scratch,5,2.8167383664717716,0.3992047829115394,2.7549128029447543,0.425301368007585,0.4786608795055747,0.3643828418939788,0.35511407034066345,0.527240092821736,0.425301368007585,0.4183894096826473,402.3727889060974
simple_cnn,scratch,6,2.701814413458171,0.4342930113768284,2.507163069168436,0.5025057564675606,0.5294917832660336,0.4379135583187851,0.43130639202192983,0.5660417774385372,0.5025057564675606,0.49463918906224846,405.1588933467865
simple_cnn,scratch,7,2.588394749377702,0.4690619921058742,2.496186689198316,0.49952593796559663,0.6067065820978109,0.3807839276645587,0.39464514680379914,0.5828454957381279,0.49952593796559663,0.4717311990692283,404.92448377609253
simple_cnn,scratch,8,2.4884070301653756,0.5014511260738332,2.3559495799831787,0.5528917784098605,0.6077202222569527,0.45606870895359614,0.4675831215370755,0.6121764123953481,0.5528917784098605,0.5371244338773392,410.88685369491577
simple_cnn,scratch,9,2.406528478325285,0.526149291850476,2.307589425782952,0.5634565894622782,0.6233423590540218,0.4967399311482874,0.5076686230237855,0.6388860959124899,0.5634565894622782,0.5672440896533031,406.6431202888489
simple_cnn,scratch,10,2.348750042311963,0.5459716740190388,2.213906436726667,0.5912230800487607,0.6393321176342753,0.5212969676005714,0.5290742293660349,0.6450621168447445,0.5912230800487607,0.5776091720549793,403.87325382232666
simple_cnn,scratch,11,2.2846199059004793,0.5665776642674716,2.2268416723326006,0.5975890559393201,0.633723335866902,0.5423126634095957,0.5345256198543641,0.6599562033991766,0.5975890559393201,0.5909079770988063,401.5020990371704
simple_cnn,scratch,12,2.226248150556027,0.5874448572091944,2.1586261841560725,0.616145198428823,0.6648614483904025,0.5547329689810364,0.5675512121661626,0.6725796528846767,0.616145198428823,0.6125139321092893,409.86413955688477
simple_cnn,scratch,13,2.1782913510805497,0.601898072904574,2.065354690292769,0.650954896383584,0.6634731477083566,0.5981223395352582,0.6021220114601415,0.6804385393983221,0.650954896383584,0.6460259375833456,405.1248822212219
simple_cnn,scratch,14,2.1340551978616777,0.615190387740887,2.035672777037819,0.666395774075579,0.6884759543909773,0.5955827214657783,0.6102532267116779,0.6976695606801347,0.666395774075579,0.6621106591604294,403.06549286842346
simple_cnn,scratch,15,2.1000543778806766,0.6295855583933132,2.0040338231863957,0.6701882703508059,0.6953907400370479,0.61072817116537,0.627014567304355,0.7005143453357354,0.6701882703508059,0.6651113073421409,401.017653465271
simple_cnn,scratch,16,2.053107104889334,0.6444741119108428,1.942812939444548,0.693078694297711,0.6736926978390982,0.6462233492302714,0.6431763984078552,0.7086894820266154,0.693078694297711,0.6901010636635717,402.0437364578247
simple_cnn,scratch,17,2.024391174150338,0.6542256791270026,1.9590481219052074,0.6875253961804144,0.7061808604063019,0.6367076417350079,0.6477873559419253,0.7184543330666315,0.6875253961804144,0.6869403551387367,401.7184591293335
simple_cnn,scratch,18,1.998055812901235,0.6665022057116322,1.8938033389605982,0.7131247460381959,0.7177883114908226,0.666820523889566,0.672765123066528,0.7338868680483992,0.7131247460381959,0.7107198605953096,401.73972511291504
simple_cnn,scratch,19,1.9660889532495769,0.674164151381472,1.8750666165826573,0.7209806311797372,0.7193465774692854,0.6733685615910043,0.6799042200594401,0.7401543565907439,0.7209806311797372,0.7204097953057952,407.69644594192505
simple_cnn,scratch,20,1.943217955694028,0.6828128627815184,1.8583536701894752,0.7250440200460517,0.7340080759522275,0.6680615503663118,0.68110354244779,0.7387961012561206,0.7250440200460517,0.7207070430579806,408.1689422130585
simple_cnn,scratch,21,1.915780086873827,0.6930287903413048,1.8097387977074628,0.7399431125558716,0.742239165484533,0.6800979870959849,0.6967245496398765,0.7471746649661243,0.7399431125558716,0.7346401393578632,410.88503551483154
simple_cnn,scratch,22,1.8969804843451326,0.6981947991641514,1.8079404825442822,0.7391304347826086,0.7309515418127792,0.69549818075052,0.7000583845602444,0.752813072977352,0.7391304347826086,0.7377240375406707,413.18341159820557
simple_cnn,scratch,23,1.8795165100589217,0.7062050150917112,1.7914778888023726,0.7522687254503589,0.7454650605256201,0.7078273663249355,0.7139911357508275,0.762282244274095,0.7522687254503589,0.7499625166682368,407.2932381629944
simple_cnn,scratch,24,1.8663263732771989,0.709426514975621,1.78191521373461,0.7482053365840444,0.7473785454455146,0.699994320694811,0.7126637071563824,0.7551572367614694,0.7482053365840444,0.7451418000450601,408.2359232902527
simple_cnn,scratch,25,1.8520528570471437,0.7159275597863942,1.7696712863940978,0.7552485439523229,0.7542895707263911,0.7030760294260614,0.715266684764657,0.762961845476884,0.7552485439523229,0.7518905452757983,408.7308249473572
simple_cnn,scratch,26,1.8337441856910381,0.723850708149524,1.7587214272212452,0.7568738994988488,0.7507053918093526,0.7099641082227642,0.7195940750071754,0.761939504193199,0.7568738994988488,0.7538071558363552,410.2157413959503
simple_cnn,scratch,27,1.8292803297138058,0.7238797306710006,1.7550814096543035,0.7593119328186374,0.7527939529218162,0.7134402801714582,0.7228132983265124,0.7654034781065536,0.7593119328186374,0.7567311520588671,406.2098054885864
simple_cnn,scratch,28,1.813830106087342,0.7318899465985604,1.755373265367689,0.7599891642963565,0.7562091717245817,0.7143500240886902,0.7250531603003272,0.7663011024015952,0.7599891642963565,0.7579115833032131,405.8950946331024
simple_cnn,scratch,29,1.8194926165914436,0.7272173206408172,1.751224172288093,0.7626980902072328,0.7557962043912794,0.7156286423773905,0.724595866173626,0.7681102182079357,0.7626980902072328,0.7595670403452628,409.11334323883057
simple_cnn,scratch,30,1.809191524581121,0.7315706988623172,1.7496867734662855,0.7628335365027766,0.7552919466732096,0.7172896905247683,0.7269192902855043,0.766747912642894,0.7628335365027766,0.7600315363442657,407.11349606513977
