model_name,phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_precision,val_weighted_recall,val_weighted_f1,elapsed_sec
single_effb0,P3-full,6,1.137493053112557,0.9354829347573718,1.267974518226379,0.8824326154679669,0.8841955939322195,0.8640471680583766,0.8707215177839578,0.8853689588562171,0.8824326154679669,0.8818510053870026,440.9535732269287
single_effb0,P3-full,7,1.1204077907136678,0.9401845832365916,1.2589249686708492,0.8858187728565624,0.8882490382564966,0.8687082281609413,0.8752358776729933,0.8886497520282358,0.8858187728565624,0.8853730875831934,466.8627474308014
single_effb0,P3-full,8,1.1065727367959113,0.9447120965869514,1.2549945963005475,0.8863605580387376,0.8890436147466191,0.8686001195108004,0.8752964320567816,0.8893133766767498,0.8863605580387376,0.8858413640770496,485.7464418411255
single_effb0,P3-full,9,1.095950784194987,0.9464534478755514,1.254556333455196,0.8867668969253691,0.8903947965703021,0.8705074136911002,0.8773605278257004,0.8896999752116979,0.8867668969253691,0.8863344432972108,485.3972542285919
single_effb0,P3-full,10,1.0805422341654742,0.951445321569538,1.250472359987967,0.887579574698632,0.8914888500656359,0.8714951324892167,0.878324801401244,0.8908242598172285,0.887579574698632,0.8872613959251222,491.9508583545685
single_effb0,P3-full,11,1.0695205370566672,0.9569596006501044,1.245034609458706,0.8878504672897196,0.8909695174713119,0.8721608692663976,0.8786708295871184,0.8912176813220777,0.8878504672897196,0.8877066495981676,497.55056643486023
single_effb0,P3-full,12,1.0653995488618293,0.9575690736011144,1.245494973961454,0.8878504672897196,0.8929788857392568,0.8707952638401828,0.8788273091943167,0.8911467711736974,0.8878504672897196,0.8876428220468229,500.7653615474701
single_effb0,P3-full,13,1.0635930470532378,0.9573659159507778,1.2417499645928873,0.8900176080184207,0.8946320455827641,0.872739773307593,0.8807761883292073,0.892634107572413,0.8900176080184207,0.8895818793295024,499.1427285671234
single_effb0,P3-full,14,1.0621912918374243,0.9570176456930578,1.2430505660367208,0.8897467154273331,0.8920133209335647,0.8738236982732316,0.880137005604774,0.8922664383195362,0.8897467154273331,0.8893895014132268,506.139280796051
single_effb0,P3-full,15,1.0586218241890206,0.9576561411655444,1.240094179563304,0.8885276987674388,0.8936690431430417,0.8729211856332764,0.8804066682603955,0.891573310594727,0.8885276987674388,0.8883589042720459,495.4868621826172
single_effb2,P1-head,1,2.9304687989569054,0.4051834223357325,2.280486114445247,0.5805228227007991,0.6221871035312844,0.5491274097045983,0.5595150271906136,0.6130818210633435,0.5805228227007991,0.5728683738062454,588.1600098609924
single_effb2,P1-head,2,2.3928101085470646,0.5341595077780358,2.133755067443357,0.6157388595421915,0.6441960071370675,0.5972974046961887,0.5956454172554155,0.6425265137240169,0.6157388595421915,0.606117812489177,547.2452213764191
single_effb2,P1-head,3,2.294977308094626,0.5626596238681216,2.062753196009998,0.6344304483272383,0.6575929296795847,0.6232735777577886,0.6234714539404542,0.6521086571045591,0.6344304483272383,0.62908931121005,545.7967853546143
single_effb2,P1-head,4,2.2369412774687607,0.5813211051776178,2.0537487421193354,0.644995259379656,0.6619166880998244,0.63779130936012,0.6318766460989304,0.6638919315309564,0.644995259379656,0.6394118673759706,534.5594792366028
single_effb2,P1-head,5,2.1998626870291953,0.5942941722776874,2.036435020207293,0.6474332926994447,0.6633247541693488,0.637932379780759,0.6361913010800676,0.6606732954229997,0.6474332926994447,0.6430811407642414,527.9767215251923
single_effb2,P2-top3,1,1.8325948235272862,0.7046958439749246,1.5026000929963825,0.8189083028579168,0.8282344062525523,0.8019927715393182,0.8090654811103924,0.8229750120123835,0.8189083028579168,0.8163532371233172,535.1883220672607
single_effb2,P2-top3,2,1.5450654004659181,0.797248664964012,1.3896126465537144,0.8480292563998375,0.8507898833225697,0.8321770091824239,0.8368877861982198,0.851634745313973,0.8480292563998375,0.8464219587978056,484.83370757102966
single_effb2,P2-top3,3,1.4067001002887187,0.8445263524495008,1.3389262802052204,0.8679398618447786,0.8733832416353574,0.8506060310431097,0.8580383016622236,0.8719196007047681,0.8679398618447786,0.8671331694352624,486.38347244262695
single_effb2,P2-top3,4,1.314382068181442,0.8738100766194566,1.295081493671422,0.8747121766219694,0.8835060902568638,0.8580025969972275,0.8674291406531938,0.8784131252123865,0.8747121766219694,0.8740588113668967,493.93900418281555
single_effb2,P2-top3,5,1.248588247616938,0.8943580218249362,1.271994418525024,0.8793173506704591,0.882159835581706,0.865021037877922,0.8704878500116267,0.8831759002775409,0.8793173506704591,0.8788828956469472,502.3027491569519
single_effb2,P2-top3,6,1.198793327611866,0.912526120269329,1.2562364644269932,0.8828389543545984,0.8879685390788774,0.8716101602387131,0.8774626397934191,0.885059335677443,0.8828389543545984,0.8822456768706229,519.2970957756042
single_effb2,P2-top3,7,1.1642047140253429,0.9210587415834688,1.242848505822685,0.888256806176351,0.8926522613819587,0.8741220481230554,0.8810451470456655,0.8904167761910603,0.888256806176351,0.8876342784449992,516.2284383773804
single_effb2,P2-top3,8,1.1338555831933537,0.9311295565358718,1.2332861847659848,0.8897467154273331,0.8958071934564419,0.8754256693184937,0.8831246211677979,0.892481723548961,0.8897467154273331,0.8892610268389858,511.7741048336029
single_effb2,P2-top3,9,1.118298665702772,0.9363536104016716,1.2296566823690416,0.8912366246783151,0.8958879048278734,0.8785682968697147,0.8848858122796953,0.8940708018048482,0.8912366246783151,0.8909385070340781,502.0471134185791
single_effb2,P2-top3,10,1.1108600246897977,0.9389656373345716,1.2287037275871835,0.8915075172694027,0.8964502036593626,0.8801159032166291,0.8860233960311596,0.8943278671629328,0.8915075172694027,0.8912868699871263,493.2503921985626
single_effb2,P3-full,1,1.1132429308422984,0.9367309031808684,1.2143503159716509,0.8917784098604903,0.8952443989967462,0.873969398725359,0.8817039866242142,0.8938869378165866,0.8917784098604903,0.8910851641263501,590.8505408763885
single_effb2,P3-full,2,1.0806811791936566,0.9457569073601114,1.2011400919271875,0.8917784098604903,0.8967644950032486,0.879290458258742,0.8860092279592964,0.893974590973367,0.8917784098604903,0.891345443939318,513.9118189811707
single_effb2,P3-full,3,1.0536254516244627,0.9548409565823078,1.1848681422570333,0.8958417987268048,0.8995931819398123,0.8832369677133147,0.8887546542540986,0.8986781924884522,0.8958417987268048,0.8955449631697507,513.8708634376526
single_effb2,P3-full,4,1.030817226602994,0.960297190619921,1.1797821792535113,0.8953000135446295,0.8995974440699877,0.8825316222148019,0.8888422628211662,0.8977376038220057,0.8953000135446295,0.8948811201963703,506.4445552825928
single_effb2,P3-full,5,1.0127307084975676,0.9645054562340376,1.1688176564419155,0.8992279561154003,0.9027457541536552,0.8844951673607857,0.8913750414869609,0.9008868182292544,0.8992279561154003,0.8986699427539276,509.66160106658936
single_effb2,P3-full,6,0.9929519238675695,0.9704260506152774,1.1688672795328654,0.899363402410944,0.9044541552587818,0.8887194400974261,0.8944619281917682,0.9017418417493791,0.899363402410944,0.899044507213245,511.0176694393158
single_effb2,P3-full,7,0.9795675666032768,0.974373113536104,1.1614348218077069,0.9013950968441014,0.9049249012843388,0.890563304673546,0.8959983520780896,0.9032712845203964,0.9013950968441014,0.9011237182423305,534.5429697036743
single_effb2,P3-full,8,0.9699747052025512,0.975766194566984,1.1517617646052265,0.9022077746173642,0.9066411251552557,0.8894424929214245,0.8962051721437836,0.9034779880181592,0.9022077746173642,0.9016468402942768,505.8672573566437
single_effb2,P3-full,9,0.9596553915527323,0.9789586719294172,1.1503086207311166,0.9050521468237843,0.9100120591452135,0.8949864945865966,0.9004986887727706,0.9065007432282617,0.9050521468237843,0.9045157629294965,503.8121461868286
single_effb2,P3-full,10,0.9506423201283086,0.9803517529602972,1.1479814463993503,0.9054584857104159,0.9145580285315776,0.8942850542433974,0.9022872577612275,0.9069148529949888,0.9054584857104159,0.9049324923958973,509.6940715312958
single_effb2,P3-full,11,0.9453576127033043,0.9824123519851404,1.1455636097134152,0.9046458079371529,0.9097535198454285,0.8921007765680684,0.8990250624547789,0.9061415611285843,0.9046458079371529,0.9041785803218494,507.9846975803375
single_effb2,P3-full,12,0.9405917374861331,0.9823833294636638,1.1453124205949554,0.9058648245970473,0.9110995252354054,0.894475222870517,0.900763866883524,0.9072594194340293,0.9058648245970473,0.905237397850978,508.2047531604767
single_effb2,P3-full,13,0.9362221851353305,0.9832540051079638,1.14445253444141,0.9041040227549777,0.9111848520966142,0.8940194227708007,0.900676174971281,0.9055527840328155,0.9041040227549777,0.9035692230865133,510.56332206726074
